ID,"CubeId;""rendopar"""
1,"PublishingDate;""2018-04-03 14:30"""
2,
3,"Date;""d0"";""Value"""
28469,"2006-03-10;""b1"";""-2.127"""
28470,"2006-03-10;""b2"";""-1.299"""
28471,"2006-03-10;""b3"";""2.194"""
28472,"2006-03-10;""t1"";""1.29"""
28473,"2006-03-10;""t2"";""0.613"""
28474,"2006-03-13;""b0"";""2.689"""
28475,"2006-03-13;""b1"";""-2.09"""
28476,"2006-03-13;""b2"";""-2.731"""
28477,"2006-03-13;""b3"";""3.13"""
28478,"2006-03-13;""t1"";""1.051"""
28479,"2006-03-13;""t2"";""0.672"""
28480,"2006-03-14;""b0"";""2.711"""
28481,"2006-03-14;""b1"";""-1.944"""
28482,"2006-03-14;""b2"";""-2.91"""
28483,"2006-03-14;""b3"";""2.972"""
28484,"2006-03-14;""t1"";""1.107"""
28485,"2006-03-14;""t2"";""0.78"""
28486,"2006-03-15;""b0"";""2.689"""
28487,"2006-03-15;""b1"";""-1.832"""
28488,"2006-03-15;""b2"";""-3.156"""
28489,"2006-03-15;""b3"";""3.098"""
28490,"2006-03-15;""t1"";""1.172"""
28491,"2006-03-15;""t2"";""0.887"""
28492,"2006-03-16;""b0"";""2.701"""
28493,"2006-03-16;""b1"";""-1.765"""
28494,"2006-03-16;""b2"";""-3.982"""
28495,"2006-03-16;""b3"";""3.604"""
28496,"2006-03-16;""t1"";""1.139"""
28497,"2006-03-16;""t2"";""0.905"""
28498,"2006-03-17;""b0"";""2.676"""
28499,"2006-03-17;""b1"";""-1.78"""
28500,"2006-03-17;""b2"";""-3.9"""
28501,"2006-03-17;""b3"";""3.525"""
28502,"2006-03-17;""t1"";""1.152"""
28503,"2006-03-17;""t2"";""0.9"""
28504,"2006-03-20;""b0"";""2.707"""
28505,"2006-03-20;""b1"";""-1.692"""
28506,"2006-03-20;""b2"";""-4.045"""
28507,"2006-03-20;""b3"";""3.51"""
28508,"2006-03-20;""t1"";""1.172"""
28509,"2006-03-20;""t2"";""0.999"""
28510,"2006-03-21;""b0"";""2.69"""
28511,"2006-03-21;""b1"";""-1.695"""
28512,"2006-03-21;""b2"";""-3.987"""
28513,"2006-03-21;""b3"";""3.542"""
28514,"2006-03-21;""t1"";""1.187"""
28515,"2006-03-21;""t2"";""1.001"""
28516,"2006-03-22;""b0"";""2.697"""
28517,"2006-03-22;""b1"";""-1.771"""
28518,"2006-03-22;""b2"";""-3.797"""
28519,"2006-03-22;""b3"";""3.336"""
28520,"2006-03-22;""t1"";""1.103"""
28521,"2006-03-22;""t2"";""0.863"""
28522,"2006-03-23;""b0"";""2.752"""
28523,"2006-03-23;""b1"";""-1.757"""
28524,"2006-03-23;""b2"";""-3.765"""
28525,"2006-03-23;""b3"";""3.296"""
28526,"2006-03-23;""t1"";""1.381"""
28527,"2006-03-23;""t2"";""1.084"""
28528,"2006-03-24;""b0"";""2.796"""
28529,"2006-03-24;""b1"";""-1.801"""
28530,"2006-03-24;""b2"";""-3.722"""
28531,"2006-03-24;""b3"";""3.267"""
28532,"2006-03-24;""t1"";""1.336"""
28533,"2006-03-24;""t2"";""1.059"""
28534,"2006-03-27;""b0"";""2.773"""
28535,"2006-03-27;""b1"";""-1.837"""
28536,"2006-03-27;""b2"";""-3.625"""
28537,"2006-03-27;""b3"";""3.186"""
28538,"2006-03-27;""t1"";""1.235"""
28539,"2006-03-27;""t2"";""0.931"""
28540,"2006-03-28;""b0"";""2.788"""
28541,"2006-03-28;""b1"";""-1.862"""
28542,"2006-03-28;""b2"";""-3.547"""
28543,"2006-03-28;""b3"";""3.05"""
28544,"2006-03-28;""t1"";""1.116"""
28545,"2006-03-28;""t2"";""0.852"""
28546,"2006-03-29;""b0"";""2.791"""
28547,"2006-03-29;""b1"";""-1.826"""
28548,"2006-03-29;""b2"";""-3.542"""
28549,"2006-03-29;""b3"";""3.237"""
28550,"2006-03-29;""t1"";""1.159"""
28551,"2006-03-29;""t2"";""0.965"""
28552,"2006-03-30;""b0"";""2.83"""
28553,"2006-03-30;""b1"";""-1.805"""
28554,"2006-03-30;""b2"";""-3.599"""
28555,"2006-03-30;""b3"";""2.993"""
28556,"2006-03-30;""t1"";""1.128"""
28557,"2006-03-30;""t2"";""0.89"""
28558,"2006-03-31;""b0"";""2.816"""
28559,"2006-03-31;""b1"";""-1.792"""
28560,"2006-03-31;""b2"";""-3.683"""
28561,"2006-03-31;""b3"";""2.995"""
28562,"2006-03-31;""t1"";""1.052"""
28563,"2006-03-31;""t2"";""0.818"""
28564,"2006-04-03;""b0"";""2.87"""
28565,"2006-04-03;""b1"";""-1.816"""
28566,"2006-04-03;""b2"";""-3.806"""
28567,"2006-04-03;""b3"";""3.074"""
28568,"2006-04-03;""t1"";""1.119"""
28569,"2006-04-03;""t2"";""0.864"""
28570,"2006-04-04;""b0"";""2.915"""
28571,"2006-04-04;""b1"";""-1.881"""
28572,"2006-04-04;""b2"";""-3.624"""
28573,"2006-04-04;""b3"";""2.99"""
28574,"2006-04-04;""t1"";""1.197"""
28575,"2006-04-04;""t2"";""0.915"""
28576,"2006-04-05;""b0"";""2.969"""
28577,"2006-04-05;""b1"";""-1.914"""
28578,"2006-04-05;""b2"";""-3.655"""
28579,"2006-04-05;""b3"";""2.872"""
28580,"2006-04-05;""t1"";""1.23"""
28581,"2006-04-05;""t2"";""0.917"""
28582,"2006-04-06;""b0"";""2.977"""
28583,"2006-04-06;""b1"";""-1.942"""
28584,"2006-04-06;""b2"";""-3.574"""
28585,"2006-04-06;""b3"";""2.843"""
28586,"2006-04-06;""t1"";""1.211"""
28587,"2006-04-06;""t2"";""0.892"""
28588,"2006-04-07;""b0"";""2.987"""
28589,"2006-04-07;""b1"";""-1.962"""
28590,"2006-04-07;""b2"";""-3.641"""
28591,"2006-04-07;""b3"";""2.749"""
28592,"2006-04-07;""t1"";""1.172"""
28593,"2006-04-07;""t2"";""0.813"""
28594,"2006-04-10;""b0"";""3"""
28595,"2006-04-10;""b1"";""-1.956"""
28596,"2006-04-10;""b2"";""-3.754"""
28597,"2006-04-10;""b3"";""2.783"""
28598,"2006-04-10;""t1"";""1.15"""
28599,"2006-04-10;""t2"";""0.809"""
28600,"2006-04-11;""b0"";""2.948"""
28601,"2006-04-11;""b1"";""-1.923"""
28602,"2006-04-11;""b2"";""-3.561"""
28603,"2006-04-11;""b3"";""2.703"""
28604,"2006-04-11;""t1"";""1.107"""
28605,"2006-04-11;""t2"";""0.785"""
28606,"2006-04-12;""b0"";""2.945"""
28607,"2006-04-12;""b1"";""-1.9"""
28608,"2006-04-12;""b2"";""-3.524"""
28609,"2006-04-12;""b3"";""2.63"""
28610,"2006-04-12;""t1"";""1.161"""
28611,"2006-04-12;""t2"";""0.797"""
28612,"2006-04-13;""b0"";""2.972"""
28613,"2006-04-13;""b1"";""-1.928"""
28614,"2006-04-13;""b2"";""-3.478"""
28615,"2006-04-13;""b3"";""2.618"""
28616,"2006-04-13;""t1"";""1.168"""
28617,"2006-04-13;""t2"";""0.813"""
28618,"2006-04-14;""b0"";"
28619,"2006-04-14;""b1"";"
28620,"2006-04-14;""b2"";"
28621,"2006-04-14;""b3"";"
28622,"2006-04-14;""t1"";"
28623,"2006-04-14;""t2"";"
28624,"2006-04-17;""b0"";"
28625,"2006-04-17;""b1"";"
28626,"2006-04-17;""b2"";"
28627,"2006-04-17;""b3"";"
28628,"2006-04-17;""t1"";"
28629,"2006-04-17;""t2"";"
28630,"2006-04-18;""b0"";""3.028"""
28631,"2006-04-18;""b1"";""-1.983"""
28632,"2006-04-18;""b2"";""-3.302"""
28633,"2006-04-18;""b3"";""2.632"""
28634,"2006-04-18;""t1"";""1.259"""
28635,"2006-04-18;""t2"";""0.907"""
28636,"2006-04-19;""b0"";""3.028"""
28637,"2006-04-19;""b1"";""-1.904"""
28638,"2006-04-19;""b2"";""-3.406"""
28639,"2006-04-19;""b3"";""2.375"""
28640,"2006-04-19;""t1"";""1.226"""
28641,"2006-04-19;""t2"";""0.9"""
28642,"2006-04-20;""b0"";""3.046"""
28643,"2006-04-20;""b1"";""-1.923"""
28644,"2006-04-20;""b2"";""-3.373"""
28645,"2006-04-20;""b3"";""2.331"""
28646,"2006-04-20;""t1"";""1.174"""
28647,"2006-04-20;""t2"";""0.873"""
28648,"2006-04-21;""b0"";""3.047"""
28649,"2006-04-21;""b1"";""-1.983"""
28650,"2006-04-21;""b2"";""-3.24"""
28651,"2006-04-21;""b3"";""2.299"""
28652,"2006-04-21;""t1"";""1.154"""
28653,"2006-04-21;""t2"";""0.781"""
28654,"2006-04-24;""b0"";""3.06"""
28655,"2006-04-24;""b1"";""-1.976"""
28656,"2006-04-24;""b2"";""-3.342"""
28657,"2006-04-24;""b3"";""2.35"""
28658,"2006-04-24;""t1"";""1.154"""
28659,"2006-04-24;""t2"";""0.824"""
28660,"2006-04-25;""b0"";""3.025"""
28661,"2006-04-25;""b1"";""-1.911"""
28662,"2006-04-25;""b2"";""-3.955"""
28663,"2006-04-25;""b3"";""2.33"""
28664,"2006-04-25;""t1"";""0.773"""
28665,"2006-04-25;""t2"";""0.45"""
28666,"2006-04-26;""b0"";""3.06"""
28667,"2006-04-26;""b1"";""-1.966"""
28668,"2006-04-26;""b2"";""-4.276"""
28669,"2006-04-26;""b3"";""3.258"""
28670,"2006-04-26;""t1"";""1.012"""
28671,"2006-04-26;""t2"";""0.772"""
28672,"2006-04-27;""b0"";""3.085"""
28673,"2006-04-27;""b1"";""-1.951"""
28674,"2006-04-27;""b2"";""-4.121"""
28675,"2006-04-27;""b3"";""3.146"""
28676,"2006-04-27;""t1"";""1.056"""
28677,"2006-04-27;""t2"";""0.846"""
28678,"2006-04-28;""b0"";""3.06"""
28679,"2006-04-28;""b1"";""-1.847"""
28680,"2006-04-28;""b2"";""-4.171"""
28681,"2006-04-28;""b3"";""3.149"""
28682,"2006-04-28;""t1"";""1.042"""
28683,"2006-04-28;""t2"";""0.895"""
28684,"2006-05-01;""b0"";"
28685,"2006-05-01;""b1"";"
28686,"2006-05-01;""b2"";"
28687,"2006-05-01;""b3"";"
28688,"2006-05-01;""t1"";"
28689,"2006-05-01;""t2"";"
28690,"2006-05-02;""b0"";""3.066"""
28691,"2006-05-02;""b1"";""-1.764"""
28692,"2006-05-02;""b2"";""-4.164"""
28693,"2006-05-02;""b3"";""3.033"""
28694,"2006-05-02;""t1"";""1.08"""
28695,"2006-05-02;""t2"";""0.974"""
28696,"2006-05-03;""b0"";""3.049"""
28697,"2006-05-03;""b1"";""-1.846"""
28698,"2006-05-03;""b2"";""-3.793"""
28699,"2006-05-03;""b3"";""3.127"""
28700,"2006-05-03;""t1"";""1.103"""
28701,"2006-05-03;""t2"";""0.924"""
28702,"2006-05-04;""b0"";""3.054"""
28703,"2006-05-04;""b1"";""-1.97"""
28704,"2006-05-04;""b2"";""-3.922"""
28705,"2006-05-04;""b3"";""3.278"""
28706,"2006-05-04;""t1"";""0.956"""
28707,"2006-05-04;""t2"";""0.737"""
28708,"2006-05-05;""b0"";""3.054"""
28709,"2006-05-05;""b1"";""-1.931"""
28710,"2006-05-05;""b2"";""-5.369"""
28711,"2006-05-05;""b3"";""4.629"""
28712,"2006-05-05;""t1"";""0.913"""
28713,"2006-05-05;""t2"";""0.776"""
28714,"2006-05-08;""b0"";""3.076"""
28715,"2006-05-08;""b1"";""-1.893"""
28716,"2006-05-08;""b2"";""-5.037"""
28717,"2006-05-08;""b3"";""4.441"""
28718,"2006-05-08;""t1"";""1.179"""
28719,"2006-05-08;""t2"";""1.018"""
28720,"2006-05-09;""b0"";""3.061"""
28721,"2006-05-09;""b1"";""-2.007"""
28722,"2006-05-09;""b2"";""-5.079"""
28723,"2006-05-09;""b3"";""4.52"""
28724,"2006-05-09;""t1"";""0.946"""
28725,"2006-05-09;""t2"";""0.769"""
28726,"2006-05-10;""b0"";""3.094"""
28727,"2006-05-10;""b1"";""-1.98"""
28728,"2006-05-10;""b2"";""-5.2"""
28729,"2006-05-10;""b3"";""4.43"""
28730,"2006-05-10;""t1"";""0.914"""
28731,"2006-05-10;""t2"";""0.76"""
28732,"2006-05-11;""b0"";""3.117"""
28733,"2006-05-11;""b1"";""-2.201"""
28734,"2006-05-11;""b2"";""-4.772"""
28735,"2006-05-11;""b3"";""4.44"""
28736,"2006-05-11;""t1"";""0.937"""
28737,"2006-05-11;""t2"";""0.716"""
28738,"2006-05-12;""b0"";""3.208"""
28739,"2006-05-12;""b1"";""-2.421"""
28740,"2006-05-12;""b2"";""-6.032"""
28741,"2006-05-12;""b3"";""5.73"""
28742,"2006-05-12;""t1"";""0.86"""
28743,"2006-05-12;""t2"";""0.673"""
28744,"2006-05-15;""b0"";""3.188"""
28745,"2006-05-15;""b1"";""-2.421"""
28746,"2006-05-15;""b2"";""-5.979"""
28747,"2006-05-15;""b3"";""5.656"""
28748,"2006-05-15;""t1"";""0.864"""
28749,"2006-05-15;""t2"";""0.651"""
28750,"2006-05-16;""b0"";""3.167"""
28751,"2006-05-16;""b1"";""-2.143"""
28752,"2006-05-16;""b2"";""-6.636"""
28753,"2006-05-16;""b3"";""5.816"""
28754,"2006-05-16;""t1"";""0.918"""
28755,"2006-05-16;""t2"";""0.771"""
28756,"2006-05-17;""b0"";""3.148"""
28757,"2006-05-17;""b1"";""-2.461"""
28758,"2006-05-17;""b2"";""-6.972"""
28759,"2006-05-17;""b3"";""6.696"""
28760,"2006-05-17;""t1"";""0.838"""
28761,"2006-05-17;""t2"";""0.645"""
28762,"2006-05-18;""b0"";""3.173"""
28763,"2006-05-18;""b1"";""-2.376"""
28764,"2006-05-18;""b2"";""-7.354"""
28765,"2006-05-18;""b3"";""6.94"""
28766,"2006-05-18;""t1"";""0.875"""
28767,"2006-05-18;""t2"";""0.708"""
28768,"2006-05-19;""b0"";""3.172"""
28769,"2006-05-19;""b1"";""-2.039"""
28770,"2006-05-19;""b2"";""-7.399"""
28771,"2006-05-19;""b3"";""6.291"""
28772,"2006-05-19;""t1"";""0.921"""
28773,"2006-05-19;""t2"";""0.773"""
28774,"2006-05-22;""b0"";""3.295"""
28775,"2006-05-22;""b1"";""-2.211"""
28776,"2006-05-22;""b2"";""-8.705"""
28777,"2006-05-22;""b3"";""8.117"""
28778,"2006-05-22;""t1"";""1.456"""
28779,"2006-05-22;""t2"";""1.27"""
28780,"2006-05-23;""b0"";""3.148"""
28781,"2006-05-23;""b1"";""-2.153"""
28782,"2006-05-23;""b2"";""-8.155"""
28783,"2006-05-23;""b3"";""7.531"""
28784,"2006-05-23;""t1"";""1.091"""
28785,"2006-05-23;""t2"";""0.92"""
28786,"2006-05-24;""b0"";""3.14"""
28787,"2006-05-24;""b1"";""-2.155"""
28788,"2006-05-24;""b2"";""-8.443"""
28789,"2006-05-24;""b3"";""8.234"""
28790,"2006-05-24;""t1"";""1.229"""
28791,"2006-05-24;""t2"";""1.053"""
28792,"2006-05-25;""b0"";"
28793,"2006-05-25;""b1"";"
28794,"2006-05-25;""b2"";"
28795,"2006-05-25;""b3"";"
28796,"2006-05-25;""t1"";"
28797,"2006-05-25;""t2"";"
28798,"2006-05-26;""b0"";""3.116"""
28799,"2006-05-26;""b1"";""-2.022"""
28800,"2006-05-26;""b2"";""-8.537"""
28801,"2006-05-26;""b3"";""7.997"""
28802,"2006-05-26;""t1"";""1.186"""
28803,"2006-05-26;""t2"";""1.049"""
28804,"2006-05-29;""b0"";""3.156"""
28805,"2006-05-29;""b1"";""-2.092"""
28806,"2006-05-29;""b2"";""-8.573"""
28807,"2006-05-29;""b3"";""8.055"""
28808,"2006-05-29;""t1"";""1.273"""
28809,"2006-05-29;""t2"";""1.09"""
28810,"2006-05-30;""b0"";""3.116"""
28811,"2006-05-30;""b1"";""-2.052"""
28812,"2006-05-30;""b2"";""-9.053"""
28813,"2006-05-30;""b3"";""8.417"""
28814,"2006-05-30;""t1"";""1.135"""
28815,"2006-05-30;""t2"";""0.984"""
28816,"2006-05-31;""b0"";""3.089"""
28817,"2006-05-31;""b1"";""-1.936"""
28818,"2006-05-31;""b2"";""-8.907"""
28819,"2006-05-31;""b3"";""8.322"""
28820,"2006-05-31;""t1"";""1.232"""
28821,"2006-05-31;""t2"";""1.093"""
28822,"2006-06-01;""b0"";""3.079"""
28823,"2006-06-01;""b1"";""-1.995"""
28824,"2006-06-01;""b2"";""-8.64"""
28825,"2006-06-01;""b3"";""8.32"""
28826,"2006-06-01;""t1"";""1.109"""
28827,"2006-06-01;""t2"";""0.977"""
28828,"2006-06-02;""b0"";""3.056"""
28829,"2006-06-02;""b1"";""-1.962"""
28830,"2006-06-02;""b2"";""-8.455"""
28831,"2006-06-02;""b3"";""7.825"""
28832,"2006-06-02;""t1"";""0.935"""
28833,"2006-06-02;""t2"";""0.805"""
28834,"2006-06-05;""b0"";"
28835,"2006-06-05;""b1"";"
28836,"2006-06-05;""b2"";"
28837,"2006-06-05;""b3"";"
28838,"2006-06-05;""t1"";"
28839,"2006-06-05;""t2"";"
28840,"2006-06-06;""b0"";""3.022"""
28841,"2006-06-06;""b1"";""-1.938"""
28842,"2006-06-06;""b2"";""-7.458"""
28843,"2006-06-06;""b3"";""7.18"""
28844,"2006-06-06;""t1"";""1.099"""
28845,"2006-06-06;""t2"";""0.944"""
28846,"2006-06-07;""b0"";""3.017"""
28847,"2006-06-07;""b1"";""-1.933"""
28848,"2006-06-07;""b2"";""-7.403"""
28849,"2006-06-07;""b3"";""7.141"""
28850,"2006-06-07;""t1"";""1.081"""
28851,"2006-06-07;""t2"";""0.934"""
28852,"2006-06-08;""b0"";""2.994"""
28853,"2006-06-08;""b1"";""-1.871"""
28854,"2006-06-08;""b2"";""-7.303"""
28855,"2006-06-08;""b3"";""7.134"""
28856,"2006-06-08;""t1"";""1.186"""
28857,"2006-06-08;""t2"";""1.026"""
28858,"2006-06-09;""b0"";""2.994"""
28859,"2006-06-09;""b1"";""-1.89"""
28860,"2006-06-09;""b2"";""-7.365"""
28861,"2006-06-09;""b3"";""7.225"""
28862,"2006-06-09;""t1"";""1.221"""
28863,"2006-06-09;""t2"";""1.057"""
28864,"2006-06-12;""b0"";""2.973"""
28865,"2006-06-12;""b1"";""-2.057"""
28866,"2006-06-12;""b2"";""-7.849"""
28867,"2006-06-12;""b3"";""7.81"""
28868,"2006-06-12;""t1"";""0.999"""
28869,"2006-06-12;""t2"";""0.836"""
28870,"2006-06-13;""b0"";""2.958"""
28871,"2006-06-13;""b1"";""-2.141"""
28872,"2006-06-13;""b2"";""-7.767"""
28873,"2006-06-13;""b3"";""7.912"""
28874,"2006-06-13;""t1"";""1.017"""
28875,"2006-06-13;""t2"";""0.823"""
28876,"2006-06-14;""b0"";""2.939"""
28877,"2006-06-14;""b1"";""-2.123"""
28878,"2006-06-14;""b2"";""-7.736"""
28879,"2006-06-14;""b3"";""7.765"""
28880,"2006-06-14;""t1"";""0.92"""
28881,"2006-06-14;""t2"";""0.753"""
28882,"2006-06-15;""b0"";""2.942"""
28883,"2006-06-15;""b1"";""-1.878"""
28884,"2006-06-15;""b2"";""-7.388"""
28885,"2006-06-15;""b3"";""7.214"""
28886,"2006-06-15;""t1"";""1.076"""
28887,"2006-06-15;""t2"";""0.926"""
28888,"2006-06-16;""b0"";""2.971"""
28889,"2006-06-16;""b1"";""-1.739"""
28890,"2006-06-16;""b2"";""-7.303"""
28891,"2006-06-16;""b3"";""6.757"""
28892,"2006-06-16;""t1"";""1.116"""
28893,"2006-06-16;""t2"";""0.995"""
28894,"2006-06-19;""b0"";""2.995"""
28895,"2006-06-19;""b1"";""-1.733"""
28896,"2006-06-19;""b2"";""-7.095"""
28897,"2006-06-19;""b3"";""6.323"""
28898,"2006-06-19;""t1"";""1.054"""
28899,"2006-06-19;""t2"";""0.934"""
28900,"2006-06-20;""b0"";""3.046"""
28901,"2006-06-20;""b1"";""-1.764"""
28902,"2006-06-20;""b2"";""-8.259"""
28903,"2006-06-20;""b3"";""7.701"""
28904,"2006-06-20;""t1"";""1.249"""
28905,"2006-06-20;""t2"";""1.143"""
28906,"2006-06-21;""b0"";""3.028"""
28907,"2006-06-21;""b1"";""-1.747"""
28908,"2006-06-21;""b2"";""-7.984"""
28909,"2006-06-21;""b3"";""7.41"""
28910,"2006-06-21;""t1"";""1.123"""
28911,"2006-06-21;""t2"";""1.026"""
28912,"2006-06-22;""b0"";""3.035"""
28913,"2006-06-22;""b1"";""-1.734"""
28914,"2006-06-22;""b2"";""-7.938"""
28915,"2006-06-22;""b3"";""7.349"""
28916,"2006-06-22;""t1"";""1.093"""
28917,"2006-06-22;""t2"";""1.015"""
28918,"2006-06-23;""b0"";""3.061"""
28919,"2006-06-23;""b1"";""-1.749"""
28920,"2006-06-23;""b2"";""-7.931"""
28921,"2006-06-23;""b3"";""7.276"""
28922,"2006-06-23;""t1"";""1.088"""
28923,"2006-06-23;""t2"";""1.006"""
28924,"2006-06-26;""b0"";""3.084"""
28925,"2006-06-26;""b1"";""-1.773"""
28926,"2006-06-26;""b2"";""-7.858"""
28927,"2006-06-26;""b3"";""7.163"""
28928,"2006-06-26;""t1"";""1.044"""
28929,"2006-06-26;""t2"";""0.98"""
28930,"2006-06-27;""b0"";""3.151"""
28931,"2006-06-27;""b1"";""-1.948"""
28932,"2006-06-27;""b2"";""-7.489"""
28933,"2006-06-27;""b3"";""6.713"""
28934,"2006-06-27;""t1"";""0.897"""
28935,"2006-06-27;""t2"";""0.777"""
28936,"2006-06-28;""b0"";""3.173"""
28937,"2006-06-28;""b1"";""-1.861"""
28938,"2006-06-28;""b2"";""-7.176"""
28939,"2006-06-28;""b3"";""6.687"""
28940,"2006-06-28;""t1"";""1.233"""
28941,"2006-06-28;""t2"";""1.126"""
28942,"2006-06-29;""b0"";""3.148"""
28943,"2006-06-29;""b1"";""-1.846"""
28944,"2006-06-29;""b2"";""-7.08"""
28945,"2006-06-29;""b3"";""6.389"""
28946,"2006-06-29;""t1"";""1.025"""
28947,"2006-06-29;""t2"";""0.903"""
28948,"2006-06-30;""b0"";""3.141"""
28949,"2006-06-30;""b1"";""-1.879"""
28950,"2006-06-30;""b2"";""-6.946"""
28951,"2006-06-30;""b3"";""6.512"""
28952,"2006-06-30;""t1"";""1.098"""
28953,"2006-06-30;""t2"";""0.977"""
28954,"2006-07-03;""b0"";""3.172"""
28955,"2006-07-03;""b1"";""-1.87"""
28956,"2006-07-03;""b2"";""-6.453"""
28957,"2006-07-03;""b3"";""6.002"""
28958,"2006-07-03;""t1"";""1.193"""
28959,"2006-07-03;""t2"";""1.075"""
28960,"2006-07-04;""b0"";""3.125"""
28961,"2006-07-04;""b1"";""-1.813"""
28962,"2006-07-04;""b2"";""-6.532"""
28963,"2006-07-04;""b3"";""5.871"""
28964,"2006-07-04;""t1"";""1.012"""
28965,"2006-07-04;""t2"";""0.915"""
28966,"2006-07-05;""b0"";""3.175"""
28967,"2006-07-05;""b1"";""-1.952"""
28968,"2006-07-05;""b2"";""-6.416"""
28969,"2006-07-05;""b3"";""5.907"""
28970,"2006-07-05;""t1"";""1.013"""
28971,"2006-07-05;""t2"";""0.887"""
28972,"2006-07-06;""b0"";""3.127"""
28973,"2006-07-06;""b1"";""-1.865"""
28974,"2006-07-06;""b2"";""-6.192"""
28975,"2006-07-06;""b3"";""5.617"""
28976,"2006-07-06;""t1"";""0.947"""
28977,"2006-07-06;""t2"";""0.847"""
28978,"2006-07-07;""b0"";""3.116"""
28979,"2006-07-07;""b1"";""-1.854"""
28980,"2006-07-07;""b2"";""-6.139"""
28981,"2006-07-07;""b3"";""5.548"""
28982,"2006-07-07;""t1"";""0.941"""
28983,"2006-07-07;""t2"";""0.834"""
28984,"2006-07-10;""b0"";""3.133"""
28985,"2006-07-10;""b1"";""-1.881"""
28986,"2006-07-10;""b2"";""-6.168"""
28987,"2006-07-10;""b3"";""5.544"""
28988,"2006-07-10;""t1"";""0.941"""
28989,"2006-07-10;""t2"";""0.826"""
28990,"2006-07-11;""b0"";""3.072"""
28991,"2006-07-11;""b1"";""-1.84"""
28992,"2006-07-11;""b2"";""-6.137"""
28993,"2006-07-11;""b3"";""5.581"""
28994,"2006-07-11;""t1"";""0.903"""
28995,"2006-07-11;""t2"";""0.805"""
28996,"2006-07-12;""b0"";""3.1"""
28997,"2006-07-12;""b1"";""-1.907"""
28998,"2006-07-12;""b2"";""-6.029"""
28999,"2006-07-12;""b3"";""5.556"""
29000,"2006-07-12;""t1"";""0.919"""
29001,"2006-07-12;""t2"";""0.804"""
29002,"2006-07-13;""b0"";""3.068"""
29003,"2006-07-13;""b1"";""-1.964"""
29004,"2006-07-13;""b2"";""-7.622"""
29005,"2006-07-13;""b3"";""7.148"""
29006,"2006-07-13;""t1"";""0.821"""
29007,"2006-07-13;""t2"";""0.709"""
29008,"2006-07-14;""b0"";""3.108"""
29009,"2006-07-14;""b1"";""-1.816"""
29010,"2006-07-14;""b2"";""-6.405"""
29011,"2006-07-14;""b3"";""5.792"""
29012,"2006-07-14;""t1"";""1.069"""
29013,"2006-07-14;""t2"";""0.957"""
29014,"2006-07-17;""b0"";""3.071"""
29015,"2006-07-17;""b1"";""-1.79"""
29016,"2006-07-17;""b2"";""-6.329"""
29017,"2006-07-17;""b3"";""5.705"""
29018,"2006-07-17;""t1"";""1.011"""
29019,"2006-07-17;""t2"";""0.906"""
29020,"2006-07-18;""b0"";""3.074"""
29021,"2006-07-18;""b1"";""-1.802"""
29022,"2006-07-18;""b2"";""-6.3"""
29023,"2006-07-18;""b3"";""5.66"""
29024,"2006-07-18;""t1"";""1.001"""
29025,"2006-07-18;""t2"";""0.892"""
29026,"2006-07-19;""b0"";""3.102"""
29027,"2006-07-19;""b1"";""-1.83"""
29028,"2006-07-19;""b2"";""-6.302"""
29029,"2006-07-19;""b3"";""5.677"""
29030,"2006-07-19;""t1"";""0.986"""
29031,"2006-07-19;""t2"";""0.874"""
29032,"2006-07-20;""b0"";""3.104"""
29033,"2006-07-20;""b1"";""-1.842"""
29034,"2006-07-20;""b2"";""-6.126"""
29035,"2006-07-20;""b3"";""5.622"""
29036,"2006-07-20;""t1"";""1.071"""
29037,"2006-07-20;""t2"";""0.944"""
29038,"2006-07-21;""b0"";""3.098"""
29039,"2006-07-21;""b1"";""-1.816"""
29040,"2006-07-21;""b2"";""-6.135"""
29041,"2006-07-21;""b3"";""5.561"""
29042,"2006-07-21;""t1"";""1.066"""
29043,"2006-07-21;""t2"";""0.938"""
29044,"2006-07-24;""b0"";""3.074"""
29045,"2006-07-24;""b1"";""-1.792"""
29046,"2006-07-24;""b2"";""-6.048"""
29047,"2006-07-24;""b3"";""5.516"""
29048,"2006-07-24;""t1"";""1.057"""
29049,"2006-07-24;""t2"";""0.923"""
29050,"2006-07-25;""b0"";""3.075"""
29051,"2006-07-25;""b1"";""-1.833"""
29052,"2006-07-25;""b2"";""-5.848"""
29053,"2006-07-25;""b3"";""5.422"""
29054,"2006-07-25;""t1"";""1.116"""
29055,"2006-07-25;""t2"";""0.95"""
29056,"2006-07-26;""b0"";""3.071"""
29057,"2006-07-26;""b1"";""-1.829"""
29058,"2006-07-26;""b2"";""-5.817"""
29059,"2006-07-26;""b3"";""5.382"""
29060,"2006-07-26;""t1"";""1.102"""
29061,"2006-07-26;""t2"";""0.936"""
29062,"2006-07-27;""b0"";""3.069"""
29063,"2006-07-27;""b1"";""-1.836"""
29064,"2006-07-27;""b2"";""-4.989"""
29065,"2006-07-27;""b3"";""4.602"""
29066,"2006-07-27;""t1"";""1.082"""
29067,"2006-07-27;""t2"";""0.882"""
29068,"2006-07-28;""b0"";""3.037"""
29069,"2006-07-28;""b1"";""-1.775"""
29070,"2006-07-28;""b2"";""-4.758"""
29071,"2006-07-28;""b3"";""4.375"""
29072,"2006-07-28;""t1"";""1.059"""
